total_entities,avg_attributes_per_entity,has_unstructured_data,nested_entities_count,max_cardinality_score,expected_read_write_ratio,is_realtime_essential,data_growth_rate_gb_month,db_type,normalization_form,indexing_strategy,sharding_key
2,1.0,0,0,0,3.1608500000000004,0,6.20453,relational,3nf,primary_key_index,not_required
1,2.0,0,0,0,3.7562,0,1.4454700000000003,relational,3nf,primary_key_index,not_required
2,2.0,0,0,0,4.0433,0,0.73474,relational,3nf,primary_key_index,not_required
3,2.0,0,0,0,1.8527,1,5.37162,relational,3nf,primary_key_index,not_required
2,1.5,0,0,0,2.1371,1,3.7952000000000004,relational,3nf,primary_key_index,not_required
3,2.0,0,0,0,3.69455,0,14.15666,relational,3nf,primary_key_index,not_required
3,2.3333333333333335,0,0,0,2.1002,0,13.85866,relational,3nf,primary_key_index,not_required
1,1.0,0,0,0,3.75665,0,3.52253,relational,3nf,primary_key_index,not_required
1,1.0,0,0,0,3.99695,1,3.70133,relational,3nf,primary_key_index,not_required
4,1.75,0,0,0,0.94235,0,11.683259999999999,relational,3nf,primary_key_index,not_required
4,1.75,0,0,0,2.6159,1,14.58131,relational,3nf,primary_key_index,not_required
1,1.0,0,0,0,3.6428000000000003,0,7.48146,relational,3nf,primary_key_index,not_required
1,2.0,0,0,0,2.42645,0,13.61877,relational,3nf,primary_key_index,not_required
1,3.0,0,0,0,4.7552,0,5.91845,relational,3nf,primary_key_index,not_required
2,2.0,0,0,0,2.1906499999999998,0,2.27093,relational,3nf,primary_key_index,not_required
1,3.0,0,0,0,3.2373499999999997,0,12.589179999999999,relational,3nf,primary_key_index,not_required
1,4.0,0,0,0,2.8436000000000003,0,4.541689999999999,relational,3nf,primary_key_index,not_required
2,1.0,0,0,0,1.22675,0,3.88758,relational,3nf,primary_key_index,not_required
2,1.5,0,0,0,4.11215,0,13.25223,relational,3nf,primary_key_index,not_required
2,2.0,0,0,0,1.55975,0,11.446349999999999,relational,3nf,primary_key_index,not_required
3,1.6666666666666667,0,0,0,4.0482499999999995,0,1.2726300000000001,relational,3nf,primary_key_index,not_required
4,1.75,0,0,0,3.10505,0,8.76882,relational,3nf,primary_key_index,not_required
3,2.3333333333333335,0,0,0,1.56695,0,1.40524,relational,3nf,primary_key_index,not_required
3,2.3333333333333335,0,0,0,1.98365,0,10.30203,relational,3nf,primary_key_index,not_required
2,2.5,0,0,0,2.0524999999999998,0,8.64664,relational,3nf,primary_key_index,not_required
3,2.0,0,0,0,1.67225,0,0.50975,relational,3nf,primary_key_index,not_required
4,2.25,0,0,0,4.79075,0,4.5461599999999995,relational,3nf,primary_key_index,not_required
1,1.0,0,0,0,1.2308,0,2.45122,relational,3nf,primary_key_index,not_required
2,1.5,0,0,0,4.4437999999999995,0,2.8967300000000002,relational,3nf,primary_key_index,not_required
2,1.5,0,0,0,2.5448,0,10.70284,relational,3nf,primary_key_index,not_required
5,2.0,0,0,0,0.6908,0,4.2571,relational,3nf,primary_key_index,not_required
3,2.0,0,0,0,2.65685,0,6.13748,relational,3nf,primary_key_index,not_required
1,3.0,0,0,0,1.56695,0,3.16195,relational,3nf,primary_key_index,not_required
2,1.5,0,0,0,2.84405,0,7.10598,relational,3nf,primary_key_index,not_required
1,2.0,0,0,0,3.00335,0,2.06382,relational,3nf,primary_key_index,not_required
2,2.0,0,0,0,1.58495,0,2.98315,relational,3nf,primary_key_index,not_required
2,2.0,0,0,0,3.3237499999999995,0,2.2157999999999998,relational,3nf,primary_key_index,not_required
3,2.6666666666666665,0,0,0,2.35715,0,3.8697000000000004,relational,3nf,primary_key_index,not_required
2,2.0,0,0,0,2.6627,1,11.81438,relational,3nf,primary_key_index,not_required
3,2.0,0,0,0,2.55065,0,13.15687,relational,3nf,primary_key_index,not_required
4,2.0,0,0,0,0.7169,0,1.2741200000000001,relational,3nf,primary_key_index,not_required
5,2.2,0,0,0,3.2882000000000002,0,5.91398,relational,3nf,primary_key_index,not_required
4,2.25,0,0,0,2.56595,0,12.64133,relational,3nf,primary_key_index,not_required
2,2.5,0,0,0,0.6143,0,12.84993,relational,3nf,primary_key_index,not_required
4,2.0,0,0,0,4.00955,1,14.54853,relational,3nf,primary_key_index,not_required
4,2.0,0,0,0,3.9204499999999998,0,5.97209,relational,3nf,primary_key_index,not_required
2,2.5,0,0,0,2.5484,0,3.7356000000000003,relational,3nf,primary_key_index,not_required
3,2.6666666666666665,0,0,0,1.3586,0,8.41867,relational,3nf,primary_key_index,not_required
2,1.5,0,0,0,3.2346500000000002,0,12.80225,relational,3nf,primary_key_index,not_required
2,1.5,0,0,0,4.3668499999999995,1,1.86714,relational,3nf,primary_key_index,not_required
2,2.0,0,0,0,0.7655,1,13.87058,relational,3nf,primary_key_index,not_required
3,2.3333333333333335,0,0,0,3.5924,0,0.42630999999999997,relational,3nf,primary_key_index,not_required
1,1.0,0,0,0,2.50205,0,9.60322,relational,3nf,primary_key_index,not_required
1,1.0,0,0,0,2.57675,0,3.7654,relational,3nf,primary_key_index,not_required
1,1.0,0,0,0,4.2224,0,8.558729999999999,relational,3nf,primary_key_index,not_required
1,2.0,0,0,0,4.5392,0,1.7926400000000002,relational,3nf,primary_key_index,not_required
1,2.0,0,0,0,2.26265,0,1.39779,relational,3nf,primary_key_index,not_required
1,1.0,0,0,0,2.3369,0,3.33479,relational,3nf,primary_key_index,not_required
1,1.0,0,0,0,2.0777,0,7.631949999999999,relational,3nf,primary_key_index,not_required
1,2.0,0,0,0,3.4092499999999997,0,13.79906,relational,3nf,primary_key_index,not_required
1,1.0,0,0,0,1.7069,0,13.60089,relational,3nf,primary_key_index,not_required
2,2.0,0,0,0,2.97275,1,1.5244400000000002,relational,3nf,primary_key_index,not_required
2,2.0,0,0,0,0.66245,0,3.26625,relational,3nf,primary_key_index,not_required
2,2.0,0,0,0,2.1146000000000003,0,14.72286,relational,3nf,primary_key_index,not_required
1,2.0,0,0,0,3.92315,0,9.393130000000001,relational,3nf,primary_key_index,not_required
1,3.0,0,0,0,1.3883,0,14.77948,relational,3nf,primary_key_index,not_required
1,1.0,0,0,0,3.05465,0,14.91209,relational,3nf,primary_key_index,not_required
1,1.0,0,0,0,4.38305,0,2.9682500000000003,relational,3nf,primary_key_index,not_required
1,1.0,0,0,0,2.6294,0,0.26837,relational,3nf,primary_key_index,not_required
2,2.0,0,0,0,1.9778000000000002,0,14.02256,relational,3nf,primary_key_index,not_required
1,2.0,0,0,0,0.9724999999999999,1,10.88313,relational,3nf,primary_key_index,not_required
1,1.0,0,0,0,1.8319999999999999,1,4.0693600000000005,relational,3nf,primary_key_index,not_required
1,1.0,0,0,0,2.13575,0,12.517660000000001,relational,3nf,primary_key_index,not_required
1,2.0,0,0,0,2.74595,0,14.43678,relational,3nf,primary_key_index,not_required
1,2.0,0,0,0,1.787,1,12.46104,relational,3nf,primary_key_index,not_required
1,2.0,0,0,0,3.9065,0,10.826509999999999,relational,3nf,primary_key_index,not_required
1,2.0,0,0,0,4.35515,0,2.08617,relational,3nf,primary_key_index,not_required
1,2.0,0,0,0,4.3092500000000005,0,5.6770700000000005,relational,3nf,primary_key_index,not_required
1,1.0,0,0,0,1.44005,0,13.82886,relational,3nf,primary_key_index,not_required
1,3.0,0,0,0,3.3426500000000003,0,0.6989799999999999,relational,3nf,primary_key_index,not_required
1,1.0,0,0,0,1.12865,0,3.2036700000000002,relational,3nf,primary_key_index,not_required
1,2.0,0,0,0,2.68295,0,1.1608800000000001,relational,3nf,primary_key_index,not_required
1,3.0,0,0,0,2.01965,1,3.60001,relational,3nf,primary_key_index,not_required
3,1.6666666666666667,0,0,0,1.4198,0,0.43227000000000004,relational,3nf,primary_key_index,not_required
1,3.0,0,0,0,3.96635,1,1.5676500000000002,relational,3nf,primary_key_index,not_required
1,2.0,0,0,0,1.8509000000000002,0,7.602149999999999,relational,3nf,primary_key_index,not_required
1,3.0,0,0,0,4.7075000000000005,0,14.552999999999999,relational,3nf,primary_key_index,not_required
1,4.0,0,0,0,4.99595,1,7.20283,relational,3nf,primary_key_index,not_required
1,3.0,0,0,0,4.20215,1,2.18153,relational,3nf,primary_key_index,not_required
2,2.0,0,0,0,4.95365,0,1.8790600000000002,relational,3nf,primary_key_index,not_required
2,1.5,0,0,0,3.0173,0,6.493589999999999,relational,3nf,primary_key_index,not_required
2,2.0,0,0,0,4.98245,0,10.55235,relational,3nf,primary_key_index,not_required
2,3.0,0,0,0,0.55985,0,13.76926,relational,3nf,primary_key_index,not_required
3,2.0,0,0,0,1.26275,0,11.82779,relational,3nf,primary_key_index,not_required
2,2.0,0,0,0,4.73315,0,9.31416,relational,3nf,primary_key_index,not_required
1,3.0,0,0,0,3.1982,0,13.16432,relational,3nf,primary_key_index,not_required
1,3.0,0,0,0,1.5224,0,9.487,relational,3nf,primary_key_index,not_required
1,1.0,0,0,0,4.8677,0,12.28969,relational,3nf,primary_key_index,not_required
1,1.0,0,0,0,4.2818000000000005,0,2.22474,relational,3nf,primary_key_index,not_required
1,2.0,0,0,0,2.10515,0,14.73627,relational,3nf,primary_key_index,not_required
1,5.0,0,0,0,4.091,1,10.93677,relational,3nf,primary_key_index,not_required
1,5.0,0,0,0,0.7691,0,2.4944300000000004,relational,3nf,primary_key_index,not_required
1,2.0,0,0,0,2.5952,1,11.55959,relational,3nf,primary_key_index,not_required
1,3.0,0,0,0,1.0472000000000001,0,13.02277,relational,3nf,primary_key_index,not_required
1,4.0,0,0,0,3.0456499999999997,0,6.358,relational,3nf,primary_key_index,not_required
1,3.0,0,0,0,4.50365,0,11.854610000000001,relational,3nf,primary_key_index,not_required
1,2.0,0,0,0,0.64805,0,2.7522,relational,3nf,primary_key_index,not_required
1,3.0,0,0,0,2.93135,0,3.0397700000000003,relational,3nf,primary_key_index,not_required
1,2.0,0,0,0,1.09805,1,9.79096,relational,3nf,primary_key_index,not_required
1,1.0,0,0,0,2.5772,0,11.58492,relational,3nf,primary_key_index,not_required
1,2.0,0,0,0,0.97205,0,5.762,relational,3nf,primary_key_index,not_required
1,1.0,0,0,0,1.2668,0,0.7332500000000001,relational,3nf,primary_key_index,not_required
1,2.0,0,0,0,1.52195,0,14.44423,relational,3nf,primary_key_index,not_required
1,3.0,0,0,0,1.2218,0,13.96594,relational,3nf,primary_key_index,not_required
1,4.0,0,0,0,1.3590499999999999,0,8.42165,relational,3nf,primary_key_index,not_required
1,2.0,0,0,0,4.7858,0,4.2571,relational,3nf,primary_key_index,not_required
1,2.0,0,0,0,2.40215,0,7.37418,relational,3nf,primary_key_index,not_required
1,3.0,0,0,0,0.5837,0,10.52106,relational,3nf,primary_key_index,not_required
1,3.0,0,0,0,3.8885,0,9.19347,relational,3nf,primary_key_index,not_required
1,1.0,0,0,0,0.9698,0,2.77455,relational,3nf,primary_key_index,not_required
1,3.0,0,0,0,4.9532,0,8.286059999999999,relational,3nf,primary_key_index,not_required
1,1.0,0,0,0,1.74875,0,11.22732,relational,3nf,primary_key_index,not_required
4,2.0,0,0,0,3.9465500000000002,0,5.5370099999999995,relational,3nf,primary_key_index,not_required
2,1.5,0,0,0,0.69035,1,1.5423200000000001,relational,3nf,primary_key_index,not_required
2,1.5,0,0,0,1.355,0,4.909719999999999,relational,3nf,primary_key_index,not_required
2,1.5,0,0,0,0.6376999999999999,1,2.7671,relational,3nf,primary_key_index,not_required
1,4.0,0,0,0,4.136,0,5.00061,relational,3nf,primary_key_index,not_required
1,2.0,0,0,0,2.8552999999999997,1,10.52553,relational,3nf,primary_key_index,not_required
1,4.0,0,0,0,2.5268,0,13.957,relational,3nf,primary_key_index,not_required
1,2.0,0,0,0,1.6196,1,3.05765,relational,3nf,primary_key_index,not_required
1,4.0,0,0,0,3.2117,1,13.69476,relational,3nf,primary_key_index,not_required
2,1.5,0,0,0,3.21125,1,11.15282,relational,3nf,primary_key_index,not_required
2,2.0,0,0,0,3.587,0,14.898679999999999,relational,3nf,primary_key_index,not_required
1,2.0,0,0,0,1.2992,0,3.2528400000000004,relational,3nf,primary_key_index,not_required
2,2.5,0,0,0,2.7527000000000004,1,5.52658,relational,3nf,primary_key_index,not_required
2,2.5,0,0,0,2.93405,1,8.95656,relational,3nf,primary_key_index,not_required
1,1.0,0,0,0,1.59575,1,6.417599999999999,relational,3nf,primary_key_index,not_required
2,2.0,0,0,0,1.8959,1,9.349920000000001,relational,3nf,primary_key_index,not_required
1,4.0,0,0,0,4.7192,1,3.5091200000000002,relational,3nf,primary_key_index,not_required
1,4.0,0,0,0,2.5646,0,6.83331,relational,3nf,primary_key_index,not_required
1,4.0,0,0,0,3.07445,0,9.484020000000001,relational,3nf,primary_key_index,not_required
1,5.0,0,0,0,2.72705,0,2.50784,relational,3nf,primary_key_index,not_required
1,3.0,0,0,0,3.99785,0,0.94632,relational,3nf,primary_key_index,not_required
1,5.0,0,0,0,3.5033,0,4.339049999999999,relational,3nf,primary_key_index,not_required
1,2.0,0,0,0,0.5909,1,13.642610000000001,relational,3nf,primary_key_index,not_required
2,1.0,0,0,0,1.49945,0,11.617700000000001,relational,3nf,primary_key_index,not_required
1,4.0,0,0,0,3.50285,0,7.39504,relational,3nf,primary_key_index,not_required
3,3.0,0,0,0,0.68945,1,11.83673,relational,3nf,primary_key_index,not_required
3,2.3333333333333335,0,0,0,4.0451,0,1.3486200000000002,relational,3nf,primary_key_index,not_required
2,2.5,0,0,0,1.2537500000000001,0,5.93633,relational,3nf,primary_key_index,not_required
4,2.5,0,0,0,3.5438,1,6.06447,relational,3nf,primary_key_index,not_required
2,1.0,0,0,0,2.96285,0,13.73797,relational,3nf,primary_key_index,not_required
3,1.6666666666666667,0,0,0,3.9991999999999996,0,4.20942,relational,3nf,primary_key_index,not_required
1,2.0,0,0,0,3.4452499999999997,0,7.824159999999999,relational,3nf,primary_key_index,not_required
1,2.0,0,0,0,2.00705,0,2.32755,relational,3nf,primary_key_index,not_required
1,2.0,0,0,0,1.9832,0,14.14176,relational,3nf,primary_key_index,not_required
1,2.0,0,0,0,3.0694999999999997,1,13.925709999999999,relational,3nf,primary_key_index,not_required
2,2.0,0,0,0,1.00265,1,10.68645,relational,3nf,primary_key_index,not_required
2,2.5,0,0,0,4.3020499999999995,0,12.887179999999999,relational,3nf,primary_key_index,not_required
2,2.0,0,0,0,2.39045,0,10.242429999999999,relational,3nf,primary_key_index,not_required
2,2.0,0,0,0,1.39325,1,4.97826,relational,3nf,primary_key_index,not_required
1,1.0,0,0,0,3.1144999999999996,0,8.86418,relational,3nf,primary_key_index,not_required
1,1.0,0,0,0,4.4006,0,2.6404500000000004,relational,3nf,primary_key_index,not_required
2,2.0,0,0,0,1.0427,0,6.75285,relational,3nf,primary_key_index,not_required
1,1.0,0,0,0,3.0083,0,3.1977100000000003,relational,3nf,primary_key_index,not_required
2,3.0,0,0,0,1.4130500000000001,0,7.20432,relational,3nf,primary_key_index,not_required
2,3.0,0,0,0,4.4861,0,10.55533,relational,3nf,primary_key_index,not_required
2,2.5,0,0,0,4.19495,0,14.27586,relational,3nf,primary_key_index,not_required
2,2.5,0,0,0,1.92245,0,13.06449,relational,3nf,primary_key_index,not_required
1,1.0,0,0,0,2.5322,0,12.13622,relational,3nf,primary_key_index,not_required
1,2.0,0,0,0,4.5630500000000005,0,12.169,relational,3nf,primary_key_index,not_required
2,2.0,0,0,0,1.3856000000000002,0,2.53615,relational,3nf,primary_key_index,not_required
1,1.0,0,0,0,0.7232,1,14.69604,relational,3nf,primary_key_index,not_required
1,3.0,0,0,0,2.34635,0,3.48379,relational,3nf,primary_key_index,not_required
1,3.0,0,0,0,0.62375,0,3.1962200000000003,relational,3nf,primary_key_index,not_required
2,2.0,0,0,0,1.18625,1,4.87545,relational,3nf,primary_key_index,not_required
2,2.0,0,0,0,2.05565,1,4.6445,relational,3nf,primary_key_index,not_required
1,2.0,0,0,0,1.22315,0,2.98464,relational,3nf,primary_key_index,not_required
1,2.0,0,0,0,4.175599999999999,0,4.3301099999999995,relational,3nf,primary_key_index,not_required
2,3.0,0,0,0,2.82875,0,7.795849999999999,relational,3nf,primary_key_index,not_required
3,2.0,0,0,0,2.18525,0,0.10596,relational,3nf,primary_key_index,not_required
1,1.0,0,0,0,4.1009,1,11.74733,relational,3nf,primary_key_index,not_required
1,3.0,0,0,0,0.5711,1,3.14705,relational,3nf,primary_key_index,not_required
1,3.0,0,0,0,4.05275,0,5.5683,relational,3nf,primary_key_index,not_required
1,3.0,0,0,0,1.9863499999999998,0,11.94252,relational,3nf,primary_key_index,not_required
3,2.0,0,0,0,3.8354,0,0.89566,relational,3nf,primary_key_index,not_required
3,1.6666666666666667,0,0,0,2.40395,0,0.547,relational,3nf,primary_key_index,not_required
1,3.0,0,0,0,4.1612,0,5.1511000000000005,relational,3nf,primary_key_index,not_required
2,2.0,0,0,0,4.13195,0,0.16556,relational,3nf,primary_key_index,not_required
2,2.5,0,0,0,4.13375,0,7.26243,relational,3nf,primary_key_index,not_required
2,2.5,0,0,0,2.0115499999999997,0,9.97125,relational,3nf,primary_key_index,not_required
2,1.5,0,0,0,2.02685,0,0.1149,relational,3nf,primary_key_index,not_required
2,2.0,0,0,0,4.2543500000000005,1,11.3793,relational,3nf,primary_key_index,not_required
2,1.0,0,0,0,2.7671,0,2.04296,relational,3nf,primary_key_index,not_required
2,1.5,0,0,0,4.82855,0,8.65856,relational,3nf,primary_key_index,not_required
1,3.0,0,0,0,4.7282,0,14.10451,relational,3nf,primary_key_index,not_required
1,3.0,0,0,0,1.949,0,14.81822,relational,3nf,primary_key_index,not_required
1,3.0,0,0,0,1.9048999999999998,1,5.800739999999999,relational,3nf,primary_key_index,not_required
2,1.5,0,0,0,1.3757,0,11.501479999999999,relational,3nf,primary_key_index,not_required
1,5.0,0,0,0,2.5376,1,7.6543,relational,3nf,primary_key_index,not_required
2,3.5,0,0,0,2.7725,0,13.14346,relational,3nf,primary_key_index,not_required
1,3.0,0,0,0,0.94955,1,13.33269,relational,3nf,primary_key_index,not_required
2,3.0,0,0,0,3.8768,0,3.7072900000000004,relational,3nf,primary_key_index,not_required
2,1.5,0,0,0,4.30295,0,5.00806,relational,3nf,primary_key_index,not_required
2,2.0,0,0,0,3.2702,0,10.12472,relational,3nf,primary_key_index,not_required
2,1.0,0,0,0,3.866,1,4.56553,relational,3nf,primary_key_index,not_required
2,2.0,0,0,0,3.19055,0,6.75434,relational,3nf,primary_key_index,not_required
1,1.0,0,0,0,1.9750999999999999,0,10.78926,relational,3nf,primary_key_index,not_required
1,2.0,0,0,0,0.5333,0,6.15834,relational,3nf,primary_key_index,not_required
2,2.5,0,0,0,3.4466,0,0.81222,relational,3nf,primary_key_index,not_required
2,2.0,0,0,0,3.5285,0,10.75499,relational,3nf,primary_key_index,not_required
1,1.0,0,0,0,1.65425,1,10.14558,relational,3nf,primary_key_index,not_required
2,2.0,0,0,0,1.09085,0,3.6134200000000005,relational,3nf,primary_key_index,not_required
1,1.0,0,0,0,0.7736000000000001,1,0.87778,relational,3nf,primary_key_index,not_required
1,3.0,0,0,0,2.7986,0,4.5461599999999995,relational,3nf,primary_key_index,not_required
1,2.0,0,0,0,2.8769,0,7.83161,relational,3nf,primary_key_index,not_required
3,2.0,0,0,0,3.8579,0,8.77627,relational,3nf,primary_key_index,not_required
2,2.0,0,0,0,1.98275,0,3.51806,relational,3nf,primary_key_index,not_required
2,2.0,0,0,0,0.5945,0,14.75564,relational,3nf,primary_key_index,not_required
2,1.5,0,0,0,4.33715,0,0.27283999999999997,relational,3nf,primary_key_index,not_required
1,4.0,0,0,0,0.8388500000000001,0,10.26627,relational,3nf,primary_key_index,not_required
2,2.0,0,0,0,4.270099999999999,1,10.12919,relational,3nf,primary_key_index,not_required
2,2.0,0,0,0,0.52205,0,12.048309999999999,relational,3nf,primary_key_index,not_required
2,2.0,0,0,0,0.5648,0,14.266919999999999,relational,3nf,primary_key_index,not_required
2,2.0,0,0,0,4.268750000000001,0,0.5231600000000001,relational,3nf,primary_key_index,not_required
2,2.0,0,0,0,1.8063500000000001,0,7.67218,relational,3nf,primary_key_index,not_required
1,2.0,0,0,0,0.93245,0,0.9656899999999999,relational,3nf,primary_key_index,not_required
2,2.5,0,0,0,4.50905,0,6.350549999999999,relational,3nf,primary_key_index,not_required
2,2.0,0,0,0,2.5538,0,11.722,relational,3nf,primary_key_index,not_required
1,2.0,0,0,0,3.36965,1,5.26434,relational,3nf,primary_key_index,not_required
1,2.0,0,0,0,4.649,0,14.1656,relational,3nf,primary_key_index,not_required
1,1.0,0,0,0,1.3653499999999998,1,6.9242,relational,3nf,primary_key_index,not_required
1,1.0,0,0,0,0.53195,0,0.21473000000000003,relational,3nf,primary_key_index,not_required
2,2.0,0,0,0,4.74305,0,13.88846,relational,3nf,primary_key_index,not_required
2,2.0,0,0,0,3.7422500000000003,1,5.2270900000000005,relational,3nf,primary_key_index,not_required
2,2.5,0,0,0,2.7599,0,9.63153,relational,3nf,primary_key_index,not_required
2,3.0,0,0,0,3.47225,0,11.47168,relational,3nf,primary_key_index,not_required
3,2.6666666666666665,0,0,0,1.34645,0,7.35928,relational,3nf,primary_key_index,not_required
2,2.5,0,0,0,4.59455,1,5.18984,relational,3nf,primary_key_index,not_required
2,2.5,0,0,0,4.3772,1,1.71069,relational,3nf,primary_key_index,not_required
1,1.0,0,0,0,4.9298,0,2.22325,relational,3nf,primary_key_index,not_required
1,1.0,0,0,0,3.42995,1,1.91631,relational,3nf,primary_key_index,not_required
1,1.0,0,0,0,4.16075,1,5.803719999999999,relational,3nf,primary_key_index,not_required
2,2.5,0,0,0,1.5782,0,1.60639,relational,3nf,primary_key_index,not_required
1,1.0,0,0,0,2.7689,0,12.52213,relational,3nf,primary_key_index,not_required
1,3.0,0,0,0,4.44785,0,4.6147,relational,3nf,primary_key_index,not_required
1,3.0,0,0,0,2.6487499999999997,1,1.1787600000000003,relational,3nf,primary_key_index,not_required
1,1.0,0,0,0,2.42645,1,12.42826,relational,3nf,primary_key_index,not_required
1,2.0,0,0,0,3.4691,1,7.44868,relational,3nf,primary_key_index,not_required
1,4.0,0,0,0,3.3125,0,3.6506700000000003,relational,3nf,primary_key_index,not_required
2,2.0,0,0,0,2.0115499999999997,1,1.71069,relational,3nf,primary_key_index,not_required
2,1.5,0,0,0,2.82695,0,7.54702,relational,3nf,primary_key_index,not_required
2,1.5,0,0,0,0.7664,0,8.18325,relational,3nf,primary_key_index,not_required
2,2.0,0,0,0,4.1567,1,0.75262,relational,3nf,primary_key_index,not_required
1,1.0,0,0,0,1.7978,0,9.87142,relational,3nf,primary_key_index,not_required
2,2.0,0,0,0,1.6151,0,1.73751,relational,3nf,primary_key_index,not_required
2,2.0,0,0,0,4.258850000000001,0,6.51743,relational,3nf,primary_key_index,not_required
3,2.0,0,0,0,3.10505,0,7.03297,relational,3nf,primary_key_index,not_required
4,2.25,0,0,0,2.20055,0,7.554469999999999,relational,3nf,primary_key_index,not_required
1,1.0,0,0,0,1.9917500000000001,1,14.40996,relational,3nf,primary_key_index,not_required
2,1.5,0,0,0,4.231400000000001,1,13.98382,relational,3nf,primary_key_index,not_required
1,2.0,0,0,0,2.4570499999999997,0,13.87505,relational,3nf,primary_key_index,not_required
1,2.0,0,0,0,2.0993,1,6.05106,relational,3nf,primary_key_index,not_required
1,2.0,0,0,0,4.55405,0,0.83606,relational,3nf,primary_key_index,not_required
1,1.0,0,0,0,2.74505,0,2.58383,relational,3nf,primary_key_index,not_required
1,2.0,0,0,0,4.0397,0,9.18751,relational,3nf,primary_key_index,not_required
1,3.0,0,0,0,3.19595,1,7.77499,relational,3nf,primary_key_index,not_required
1,2.0,0,0,0,1.94495,0,7.64387,relational,3nf,primary_key_index,not_required
1,2.0,0,0,0,2.183,1,7.15515,relational,3nf,primary_key_index,not_required
2,2.0,0,0,0,4.2143,0,10.80863,relational,3nf,primary_key_index,not_required
2,2.0,0,0,0,0.6746,0,5.116829999999999,relational,3nf,primary_key_index,not_required
1,1.0,0,0,0,4.7174000000000005,0,9.06086,relational,3nf,primary_key_index,not_required
1,2.0,0,0,0,1.91795,0,4.7488,relational,3nf,primary_key_index,not_required
3,1.6666666666666667,0,0,0,1.7609,0,12.28969,relational,3nf,primary_key_index,not_required
2,2.0,0,0,0,2.0912,0,7.11939,relational,3nf,primary_key_index,not_required
1,1.0,0,0,0,4.92395,0,8.37546,relational,3nf,primary_key_index,not_required
1,1.0,0,0,0,2.54615,0,5.253909999999999,relational,3nf,primary_key_index,not_required
1,2.0,0,0,0,2.87285,0,5.17047,relational,3nf,primary_key_index,not_required
1,2.0,0,0,0,2.2514,0,13.428049999999999,relational,3nf,primary_key_index,not_required
1,2.0,0,0,0,1.28795,0,7.700489999999999,relational,3nf,primary_key_index,not_required
2,1.5,0,0,0,1.02245,0,9.44081,relational,3nf,primary_key_index,not_required
1,1.0,0,0,0,2.27435,0,4.7786,relational,3nf,primary_key_index,not_required
1,2.0,0,0,0,3.70175,0,11.106630000000001,relational,3nf,primary_key_index,not_required
1,2.0,0,0,0,2.9939,0,2.8788500000000004,relational,3nf,primary_key_index,not_required
1,1.0,0,0,0,1.8626,0,4.7935,relational,3nf,primary_key_index,not_required
1,2.0,0,0,0,3.87365,0,9.945920000000001,relational,3nf,primary_key_index,not_required
1,2.0,0,0,0,3.1923500000000002,0,14.091099999999999,relational,3nf,primary_key_index,not_required
1,1.0,0,0,0,3.9267499999999997,0,7.17303,relational,3nf,primary_key_index,not_required
1,1.0,0,0,0,2.12405,0,7.873330000000001,relational,3nf,primary_key_index,not_required
1,2.0,0,0,0,1.29515,0,1.47229,relational,3nf,primary_key_index,not_required
1,1.0,0,0,0,0.54095,0,12.03937,relational,3nf,primary_key_index,not_required
1,2.0,0,0,0,4.88705,0,7.235609999999999,relational,3nf,primary_key_index,not_required
1,2.0,0,0,0,2.52815,0,2.7522,relational,3nf,primary_key_index,not_required
1,1.0,0,0,0,1.1255000000000002,0,10.10982,relational,3nf,primary_key_index,not_required
1,1.0,0,0,0,2.30045,0,3.8950299999999998,relational,3nf,primary_key_index,not_required
1,1.0,0,0,0,2.3971999999999998,1,7.02403,relational,3nf,primary_key_index,not_required
1,2.0,0,0,0,1.7618,0,10.3661,relational,3nf,primary_key_index,not_required
1,1.0,0,0,0,3.88715,0,0.77497,relational,3nf,primary_key_index,not_required
2,2.0,0,0,0,4.3133,0,8.70475,relational,3nf,primary_key_index,not_required
2,2.0,0,0,0,3.3102500000000004,0,7.47103,relational,3nf,primary_key_index,not_required
2,2.0,0,0,0,3.4025,0,2.6642900000000003,relational,3nf,primary_key_index,not_required
2,1.5,0,0,0,3.5168,0,3.73262,relational,3nf,primary_key_index,not_required
2,2.0,0,0,0,0.5243,0,6.6857999999999995,relational,3nf,primary_key_index,not_required
2,2.5,0,0,0,0.65255,1,8.65111,relational,3nf,primary_key_index,not_required
2,1.5,0,0,0,1.6034,0,1.1430000000000002,relational,3nf,primary_key_index,not_required
2,1.5,0,0,0,3.77195,0,0.94036,relational,3nf,primary_key_index,not_required
2,2.0,0,0,0,3.5420000000000003,0,8.741999999999999,relational,3nf,primary_key_index,not_required
2,1.5,0,0,0,2.0039,1,9.79543,relational,3nf,primary_key_index,not_required
2,1.5,0,0,0,4.7471,1,14.284799999999999,relational,3nf,primary_key_index,not_required
2,2.0,0,0,0,4.81325,0,6.0004,relational,3nf,primary_key_index,not_required
2,1.5,0,0,0,0.84335,0,14.7318,relational,3nf,primary_key_index,not_required
2,2.0,0,0,0,4.89785,0,1.90886,relational,3nf,primary_key_index,not_required
2,2.0,0,0,0,1.3244,1,11.854610000000001,relational,3nf,primary_key_index,not_required
2,2.5,0,0,0,3.88895,1,13.84972,relational,3nf,primary_key_index,not_required
2,3.0,0,0,0,0.83615,0,12.107909999999999,relational,3nf,primary_key_index,not_required
